sort,season,name,description,GDlng,Gdlat
84,NJ6,NJ6-南京艺术学院,学习西班牙语台词配音,118.7530555,32.06271737
84,NJ6,NJ6-德基广场,根据提示寻找德基广场中的店铺，并在地图上标记,118.7848316,32.04377623
84,NJ6,NJ6-四川酒家,突然死亡点。躲过一劫的选手可以品尝一份小笼包。,118.7936211,32.03675919
84,NJ6,NJ6-东水关,回忆任务,118.7986906,32.02335543
84,NJ6,NJ6-南京科举博物馆,南京赛第六季终点 2018.4.29-30。恭喜毛毛蜜蜂夺冠，皮卡耗气10秒之差屈居第二。,118.7905374,32.02148878
85,GZ7,GZ7-琶醍啤酒文化创意艺术区,起点,113.3383162,23.10727318
85,GZ7,GZ7-洛浦公园,LEG1-RB:谁是龙的传人?,113.3035519,23.04393359
85,GZ7,GZ7-石桥公园,GZ7终点,113.3622352,22.95020951
85,GZ7,GZ7-新大新百货番禺店,LEG6-DT:速度 或 激情;LEG6-RI:回忆任务,113.3623366,22.94102328
85,GZ7,GZ7-文峰塔,LEG6-RB:谁想来许愿?,113.3348372,22.90274777
85,GZ7,GZ7-沙湾广东音乐馆,LEG5-RI:中继站,113.3363583,22.90367684
85,GZ7,GZ7-紫泥堂,LEG5-RI:按图索骥,113.2865533,22.89034091
85,GZ7,GZ7-清晖园,LEG5-RB:谁想成为植物学家?,113.2551536,22.83598466
85,GZ7,GZ7-顺德大良半月城游乐场,LEG4-RI:中继站,113.2514855,22.838222
85,GZ7,GZ7-顺德人民礼堂,LEG4-RB:谁来解开如麻的线索?,113.2550795,22.84087036
85,GZ7,GZ7-伦教678文化街,"LEG4-DT:糕点 或 钱币,双U-TURN点",113.2708884,22.87729024
85,GZ7,GZ7-龙山公园,LEG3-RB:谁想一览龙湖美景?,113.251147,22.67612039
85,GZ7,GZ7-凤山公园凤凰阁,LEG2-RI:中继站;LEG3-DT:视觉 或 嗅觉,113.2337725,22.67652984
85,GZ7,GZ7-隐秀寺,"LEG3-RI,双暗YIELD点",113.2398009,22.68238142
85,GZ7,"GZ7-双美府,小榄水乡民俗馆",LEG2-RI:猜灯谜,113.2291715,22.66769062
85,GZ7,GZ7-小榄体育馆,LEG2-DT:平衡 或 精准,113.2439229,22.67068012
85,GZ7,GZ7-靖海楼,LEG3-RI:中继站,113.2485498,22.68096757
85,GZ7,GZ7-渔人码头,LEG1-RI:中继站;LEG2-RB:谁想吃药冷静一下?,113.2973505,23.04807634
85,GZ7,GZ7-琶醍啤酒文化创意艺术区,"LEG1:起点,起点任务:摇骰子",113.3384333,23.10738138
85,GZ7,GZ7-广州轻纺交易园,LEG1-DT:调配颜色 或 辨别颜色,113.291226,23.09234661
86,SH22,SH22-徐汇中城绿地,2018.7.7-8 上海赛第22季起点\n起跑线任务：选手需要打开滚珠迷宫存钱罐，拿到其中的比赛经费后开始比赛之旅,121.4321865,31.15995907
86,SH22,SH22-黄道婆墓,DT织还是布？织：选手根据例图完成15针勾针\n布：选手需要记忆11种布料，在观察后给出其名字,121.4493372,31.12426269
86,SH22,SH22-吴泾公园,EP1-TI化学迷城\n选手需要观察元素拟人图片及描述，得出所示图片对应的元素从而“翻译”单词\n选手在化学迷城内纷纷迷路,121.4784969,31.04636369
86,SH22,SH22-吴泾渡口,化学迷城的答案指向了轮渡交通，却仍有头铁选手毅然公交,121.4789081,31.04592472
86,SH22,SH22-浦江郊野公园清溪桥,EP1RB谁喜欢散步？选手需要用米尺估算一段指定路线的距离，但匪夷所思的答案把幕后吓得不轻,121.4859808,31.05393444
86,SH22,SH22-沈杜公路浦星公路路口,EP1PS,121.5121329,31.05975273
86,SH22,SH22-浦江郊野公园森林演艺,EP2绕道领取点及提交点,121.5060684,31.0597026
86,SH22,SH22-浦江郊野公园城市迷宫,EP2DTA【图像】选手领取附件了解画家作品风格并将画与画家配对\n——hyper“第二赛段十七幅画我全都猜挂”,121.506276,31.05906742
86,SH22,SH22-浦江郊野公园森林传声筒,EP2DT【声音】选手根据示例了解上古音素系统，然后尝试读出所给的古今名句\n12组选手仅1组挑战成功,121.5040713,31.06081044
86,SH22,SH22-浦江郊野公园花精灵城堡,被鸽的任务……乘坐浦江线的梦想还有待实现,121.5104772,31.05514581
86,SH22,SH22-omall华侨城商业中心,EP2RB：谁能够捕捉夏天？\n选手需要在草地上寻找3只玩具金龟子,121.5039309,31.09511929
86,SH22,SH22-浦星公路旁绿地,这里有金龟子，那有毛毛虫吗？,121.5051217,31.09587282
86,SH22,SH22-浦晓支路公共运动场,一个不问土著几乎找不到的网球场\nEP2TI弹无虚发：选手需要扔出2个过网的擦网球,121.5024542,31.10353382
86,SH22,SH22-前滩友城公园瞭望塔,EP2中继站,121.4725778,31.15920622
86,SH22,SH22-中房金谊广场,EP3DT舌尖还是笔尖\n舌尖：选手需要完成菜谱版的你画我猜\n笔尖：选手需要对修改后的西林八景壁画进行记忆找不同\n完成任务后选手在此签到结束Day1赛程,121.5133884,31.14080178
86,SH22,SH22-李宁世博源旗舰店,Day2起跑点（耀华路地铁4号口），选手根据昨日签到板时间分批出发继续EP3赛程,121.4941619,31.17930398
86,SH22,SH22-世博庆典广场,EP3TI雕栏玉砌\n选手需要完成木制中华艺术宫的搭建,121.4915092,31.18887578
86,SH22,SH22-城市最佳实践区-北区,EP3RB：谁能重拾记忆碎片 选手需要记忆边上的B2案例馆墙面，根据墙砖分布回答问题,121.4954074,31.20162958
86,SH22,SH22-活水公园,一个乱入的公园……为了防止被保安锁定而临时决定的路障答题点，顺便假装致敬一下YD14,121.4941144,31.20239469
86,SH22,SH22-江南智造生活广场,EP3PS,121.4829103,31.20215446
86,SH22,SH22-汇暻生活广场,被鸽了的线索……Wikia推广也有待实现,121.4775697,31.19921089
86,SH22,SH22-三林塘老街,原定的EP3DT任务点，因比赛时长而被鸽,121.5061304,31.13908966
86,SH22,SH22-中国科学院上海生命科学研究院分子生命科学研究所,EP4RB：谁想探究生命奥秘？选手进入上海昆虫博物馆找到3幅昆虫标本的名字\n有选手求助小朋友帮忙惨遭拒绝emmm,121.4564586,31.19323448
86,SH22,SH22-上海交通大学医学院,EP4DT医学还是药学？\n医学：选手分别完成两种不同的三角巾包扎方式\n药学：选手记忆24种药物适用症并根据病例开药\n又是一个一边倒的绕道,121.470007,31.21267706
86,SH22,SH22-交通公园,EP4TI指点迷津\n选手需要完成一道耗耗私人订制的路线染色谜题,121.467603,31.24755235
86,SH22,SH22-嘉里不夜城,EP4PS 巨大的不夜城让选手有些找不到北，也有一些选手因身体不适无奈退赛,121.4567324,31.24514425
86,SH22,SH22-长寿公园中心舞台,EP5RB：谁喜欢综艺？\n本任务和综艺毫无关系，选手需要根据模板进行Rap填词，歌曲中需融入比赛相关元素。填词完成后需跟随伴奏表演。笑点频出可纳入CRP趣味任务史册,121.4394439,31.24341103
86,SH22,SH22-长城弘基广场,EP5第一个SD点\nFO：单指翻麻将竞速,121.4152888,31.23779783
86,SH22,SH22-1788广场,选手需根据“新中国第一家证券营业部旧址”的石碑提示找到这里，也是EP5的第二个SD点\n晋级的3组在这里完成回忆任务，判断13个描述在不同赛段的对错，并根据培根密码表翻译字母,121.4438259,31.22257035
86,SH22,SH22-上海市市西中学,回忆任务解出的Eurasia School将三强选手指向了不远处的市西中学。市西很荣幸成为了上海赛赛程内到访的第一所中学。最终，在回忆任务中占优的林德西&阿雅卡组合荣获SH22冠军，而脑白晶&hyper，黑车&Chris则分列二三名。,121.4401754,31.22340201
87,JJJ1,JJJ1-北京南站,2018.7.14-16 京津冀赛起点。,116.3778642,39.86678787
87,JJJ1,JJJ1-珠市口数学天桥,双人任务：Harmonize调音游戏,116.4006567,39.89180931
87,JJJ1,JJJ1-建国门绿化广场,双人任务：完成一幅“极速前进”拼图,116.4341581,39.90943251
87,JJJ1,JJJ1-世园会鱼跃柳堤,城市飞奔在河北的第一站。选手们要在观察河北园和观察全国其他园林中做出选择。,118.1696882,39.60500613
87,JJJ1,JJJ1-河北园,,118.1660209,39.60256646
87,JJJ1,JJJ1-大城山公园,DAY1终点,118.198495,39.63401429
87,JJJ1,JJJ1-唐山地震遗址纪念公园,DAY2，选手们需要折纸花缅怀遇难同胞,118.1879338,39.59705885
87,JJJ1,JJJ1-开滦国家矿山公园,选手们要进行CRP门票最贵的“井下探秘游”，观察记忆井下参观内容，返回地面后回答问题。,118.1989313,39.62221212
87,JJJ1,JJJ1-唐山博物馆（剪纸馆）,路障：谁喜欢剪纸？根据剪纸碎片在馆内找到相对应的人物。,118.1923826,39.6305679
87,JJJ1,JJJ1-唐山博物馆,参观完剪纸馆后，选手们要继续参观唐山博物馆的其余3个展馆。,118.1917119,39.63086094
87,JJJ1,JJJ1-大钊公园,选手们需要在诞生了中国第一条标准轨距铁路、第一台蒸汽机车的唐山破解一个铁路谜题。,118.1813008,39.62238938
87,JJJ1,JJJ1-唐山抗震纪念碑,DAY2终点,118.1827273,39.62463272
87,JJJ1,JJJ1-宁园宏观楼,DAY3 寻找园内几张照片的拍摄处,117.2140915,39.16882173
87,JJJ1,JJJ1-欧亚达商业广场,绕道：射箭/台球,117.153473,39.15695362
87,JJJ1,JJJ1-麦德龙（红桥商场店）,根据条形码找到指定商品,117.1542387,39.15431517
87,JJJ1,JJJ1-海信广场,路障1：寻找商场屋顶装饰的拍摄角度。路障2：数出屋顶装饰（小帽子）的数量,117.2180022,39.11752075
87,JJJ1,JJJ1-海河中心广场公园,最终回忆任务,117.1985769,39.13179329
87,JJJ1,JJJ1-马可波罗广场,京津冀赛第一季终点,117.1986723,39.13448815
88,YD15,YD15-南京站南广场,2018.7.21-25，YD15暨第三次YD全明星赛起点。起点线任务：六边形拼图，暗示要去六合（还行）,118.7963124,32.0857957
88,YD15,YD15-桂子山石柱林,这里神奇的地貌使得幕后决定设置六合赛段。绕道：火山石（用秤等分碎火山石） || 雨花石（雨花石数字解谜）,118.9368404,32.45850673
88,YD15,YD15-茉莉花采风纪念碑,茉莉花任务领取点，因为附近毫无遮挡，决定设置成一个不用站点的合照点。,118.9591184,32.46724592
88,YD15,YD15-凤凰山公园,三年前的凤凰山惨案还历历在目，三年后的全明星赛真的来凤凰山公园啦！路障：谁更爱茉莉花？选手需要听一段4种乐器的《茉莉花》音频，然后在64种乐器音色中找出构成这首歌的4种。\n酥酥：这次没走错,118.8427378,32.34793765
88,YD15,YD15-李鼎记猪头肉,这次全明星真的不再吃活珠子了。选手们需要品尝六合特色猪头肉，但因为老板午休，只有一部分队伍吃到。,118.8331405,32.34541482
88,YD15,YD15-五马渡,选手需要在长江边做一个开放性手工任务：仅用吸管（无粘贴材料和裁剪工具）制作一搜小船并承重不沉。,118.7877032,32.12714515
88,YD15,YD15-南京西站,一座停止客运的火车站，曾名江宁车站、下关火车站、南京站。选手并没有被误导到YD10和NJ6去过的浦口火车站。,118.7435223,32.09497483
88,YD15,YD15-静海寺钟楼,第一赛段终点。,118.7446565,32.09172251
88,YD15,YD15-儒林外史国际文化城,DAY2起点。CRP在安徽又解锁了一个城市。为了掩盖幕后为选手购买了合肥杭州过夜火车票的事实，幕后在第一天还购买了南京到全椒的车票并将身份证返还给了选手。选手第二天早上在这里集合后，立刻收到了前往合肥的指示……,118.2830889,32.06300272
88,YD15,YD15-合肥文化馆,鸟巢一样的合肥文化馆，据说造型灵感来自米卡多游戏棒。这里选手就要用游戏棒进行一个对抗任务，抢答幕后抽走的一根游戏棒是什么颜色类型。,117.2955107,31.72619875
88,YD15,YD15-安徽名人馆,拷贝不走样任务：选手A需要根据头像照片在馆内找到对应的雕塑，然后模仿动作拍照给选手B看。选手B要凭借选手A的姿势照片在馆内找到原雕像。这里留下了很多黑照和表情包。,117.3269818,31.71131318
88,YD15,YD15-渡江战役纪念馆,选手们要参观纪念馆，并抄写墙上的《七律·人民解放军占领南京》。没想到许多组在这里错别字连连，最多的队伍抄写了5遍才通过。,117.3299927,31.71013691
88,YD15,YD15-市府广场,选手们在渡江战役纪念馆领取了两枚电码对照币。他们讲对照币带到这里，并制作简易发报机进行信息传递任务。传递的内容是安徽的七所大学的校训之一。,117.2868771,31.86397809
88,YD15,YD15-庐州烤鸭店宿州路店,选手们需要吃掉一份鸭油汤包和两块鸭油烧饼。选手们的吃相以及倒一大碗醋的行为遭到店家的diss。,117.2903508,31.85231485
88,YD15,YD15-包公园,路障：谁能明辨黑白？这并不是清官断案，而是黑白折纸游戏。,117.2974097,31.85736394
88,YD15,YD15-李鸿章故居,DAY2终点&DAY3起点。,117.2912764,31.86414492
88,YD15,YD15-逍遥津三国历史文化馆,逍遥津是三国的古战场。选手们在这里要选择配对小浣熊三国任务卡（童年经典）或者考验自己的三国演义知识（历史经典）。,117.2928205,31.87086613
88,YD15,YD15-逍遥津游乐处,选手们需要体验10分钟的奶瓶喂鱼游乐。,117.2965228,31.86801721
88,YD15,YD15-天乐公园,选手们要根据一张拍到三角形的安徽省科技馆的照片找到拍摄点——对面的天乐公园。在这里选手要完成一个液压机械手的制作。,117.2060892,31.85028794
88,YD15,YD15-安徽电视台'天书大厦',选手们要在写满打乱的安徽地名篆书的安徽电视台新大楼（戏称“天书大厦”）上找到YD13曾去过的“马（鞍山）”、“铜（铜陵）”、“宣（宣城）”和“合（合肥）”四个字。全椒什么的是临时加的不存在的。,117.2258309,31.80760772
88,YD15,YD15-天鹅湖沙滩,选手们要用之前制作的液压机械臂堆放小方块，以符合三视图和总方块数要求。,117.227777,31.80871261
88,YD15,YD15-金大地1919金鹊桥,选手们需要分工合作，进行一个画图-换装游戏还原任务。如果不能在九张图内正确还原3张的衣服或头发，每差一张将罚时1小时。https://charat.me/chibi/create/,117.221711,31.84139328
88,YD15,YD15-合肥站南广场,DAY3终点，选手们在签到后需要等待晚上11点的K655过夜火车。,117.3162323,31.88427131
88,YD15,YD15-杭州站,六点不到，选手们的K655就提早到达。造林叔叔在上班前拍马赶到，为选手们送上了第一条线索。6点25或成CRP有史以来最早出发时间？,120.18091,30.24432704
88,YD15,YD15-游埠豆浆,早餐任务，选手需要各吃掉一份咸浆+梅菜烧饼。但……有选手边吃边哭，更有选手因为这碗豆浆送入医院,120.1694185,30.23538174
88,YD15,YD15-南宋郊坛下官窑遗址,由于出发时间过早，实际任务领取点在门口，选手领取到了一张特殊的蓝色路障线索,120.1550437,30.20961596
88,YD15,YD15-杭州解放纪念碑,RB（蓝色版）：谁更爱中国蓝？\n这并不是浙江卫视节目知识问答任务，而是和青花瓷相关。选手需要记忆2块相邻的青花瓷片，并在10块6*6的大青花瓷中找到它们，一共完成6次,120.1361464,30.19736175
88,YD15,YD15-云溪竹径洗心亭,这里被幕后称作“拍照自带天然滤镜”选手需要完成RB：谁能屈能伸？选手需要拿着绿色的“像竹子一样”（花心原话）的魔尺进行一套动作表演，在规定时间内完成不同造型的变化。这个任务的高难度使耗总在此打赌失败痛失一瓶饮料。,120.0901117,30.19054644
88,YD15,YD15-隐市美食街,Day4EP1终点&EP2起点,120.106562,30.24115996
88,YD15,YD15-灵隐北高峰索道,乘缆车啦！选手在乘缆车的过程中需要仔细观察回答山峰上的一个问题：四组缆车的颜色顺序是什么？,120.1063497,30.24278915
88,YD15,YD15-茅家埠玉涧桥,选手在这里挑战起了汉字英雄任务【当然了，每一个和汉字有关的任务都叫这个名字】选手在此破译汉字谜题从而获得诗句。然而选手纷纷挑战起了中国现代语文教育体系……更为此任务编出了一本诗集,120.1273228,30.24126946
88,YD15,YD15-长桥,DT：建起来还是掉下来？在这个雷峰塔的最佳观景点，选手可以用纸模把雷峰塔建起来，或者用卡林巴琴弹《法海你不懂爱》让雷峰塔掉下来。然而所有完成任务的选手都爱护名胜古迹，零人选择音乐任务,120.1549476,30.23203831
88,YD15,YD15-杭州四中吴山校区,为了致敬杭州赛而定的Day4EP2终点，显然是给搓神的送分题,120.1644661,30.24153129
88,YD15,YD15-鼓楼,Day5决赛起点。有史以来最高的300元的赛段经费让选手感受到幕后满满壕气,120.17151,30.23810496
88,YD15,YD15-上海动物园,还记得上一次去动物园是什么时候吗？选手需要逛逛动物园并在世界地图上标出8种不同动物的主要产地。\n纸飞机：“20块的学生票仿佛逛出了200块的效果”,121.3669086,31.19184292
88,YD15,YD15-康健园,大型switchback现场。选手需要分头或合力完成YD11~YDM1五季的经典任务改版。分别是：YD11纸杯墙 YD12滚珠迷宫 YD13盲文 YD14emoji猜词 YDM1投壶,121.4223397,31.1639014
88,YD15,YD15-宝泰面馆(只此一家别无分店),也别纠结餐饮图标还要不要了。反正为了致敬宝泰面馆选手在此需要吃完一份素交面【说好的大排呢！】这里感谢小呆的搜秀使得老板愿意放弃休息时间为我们服务，不至于需要“乞讨吃空气”,121.4749321,31.19897233
88,YD15,YD15-世博公园L4码头,RB：谁想环游世界？太吓人了，这里又是一个旗阵任务。同时在这个任务中涉及了部分回忆内容。而最惨的选手在这里耗时4H+,121.4836775,31.1873983
88,YD15,YD15-上海公路0公里标志,一个在校园赛中出场率很高的点，是本季YDASS的SD点，苹果姐&Felix由于次日上班而退赛，最终未能到达。活过SD的三组选手面对最终回忆任务。在83张涵盖YD1~YD15的所有赛段路线矢量图中找到本季比赛的六张图片并一一对应。,121.4744341,31.22941386
88,YD15,YD15-外滩天文台,TAR21上海赛段的终点，也是本季终点。而选手只能凭借在回忆任务中标出的路线图提示推断此终点。最终石头&小天凭借回忆任务的出色表现夺得冠军。而小搓&元立的组合则迷路于外白渡桥，最终获得第二，酥酥&桑拿因旗阵的落后获得第三。感谢每一位为这次全明星付出过的幕后与选手！这是一场不易而精彩的比赛！,121.4923237,31.23320352
88,YD15,YD15-北高峰,某主办赛前看到了台北捷运猫空缆车，而产生了在CRP坐一次缆车的念头，然后找到了这里,120.0983039,30.24534289
89,SD1,SD1-淄博站,山东赛第一季起点。选手们要进行最强大脑色块找茬任务。,118.0574972,36.7893203
89,SD1,SD1-淄博中国陶瓷馆,选手们在这里听了一段动听的音乐，之后领取下一条线索。似乎砍掉了一个DT。,118.0409835,36.80265155
89,SD1,SD1-周村古商城今日无税碑,周村任务领取点,117.8420721,36.79780434
89,SD1,SD1-周村烧饼博物馆,选手们要到博物馆负一楼的体验区尝试制作周村烧饼并吃掉。,117.8419605,36.79837123
89,SD1,SD1-周村大街,路障：谁想做导演？选手们要找到街上的四位群众演员之一，对暗号领取下一条线索。,117.8420417,36.79891748
89,SD1,SD1-淄博市博物馆,第一赛段终点。,118.0379647,36.8027722
89,SD1,SD1-大明湖超然楼,第二赛段。城市飞奔在济南的第一站！选手们需要在大明湖背诵剧本并表演《还珠格格》片段，SD1终点！,117.0319564,36.67524017
89,SD1,SD1-雨荷厅,通常任务：折三朵荷花；快进任务：找到合计20名路人一起唱还珠格格的主题曲《当》,117.0300915,36.67723237
89,SD1,SD1-宽厚里,路障：谁更爱美食？选手们需要购买指定商家的生煎、煎饼卷大葱、羊肉串，之后获得下一条线索。,117.0326476,36.66378368
89,SD1,SD1-山东师范大学北门,合影点,117.0418739,36.65492292
89,SD1,SD1-山东师范大学南门,,117.0426827,36.64881709
89,SD1,SD1-蝎子山别墅,第一天终点&住处,117.0299502,36.60111872
89,SD1,SD1-老济南灌汤包(张庄路店),ep3第一站，选手们品尝完指定的美食后获得下一条线索。,116.9445646,36.66247964
89,SD1,SD1-济南森林公园,选手们进行绕道，民族的还是国际的,116.9414799,36.66784816
89,SD1,SD1-山东省科技馆,选手们将在这里进行路障匹配化石和完成小回忆任务。,117.026406,36.66139775
89,SD1,SD1-济南恒隆广场,第三赛段ps,117.0234807,36.66392369
89,SD1,SD1-世茂国际广场,路障，选手们将在四楼记菜名，之后回到一楼背诵,117.0308176,36.66434436
89,SD1,SD1-五龙潭公园,选手们将在这里进行终极回忆！,117.0148702,36.66598594
90,GZ8,GZ8-信义会馆,Leg1起点，起点任务：150杯饮料，喝到跟队的号码即可出发。,113.2437217,23.09812828
90,GZ8,GZ8-白鹅潭广场,Leg1-DT：层层叠 还是 消消乐,113.2387472,23.10264233
90,GZ8,GZ8-醉观公园,Leg1-RB：谁能明察秋毫？,113.2312367,23.09936144
90,GZ8,GZ8-黄沙地铁站F出口,Leg1-PS：TBC,113.2406546,23.10935356
90,GZ8,GZ8-吴财记,Leg2-DT：热辣辣,113.2416953,23.11075824
90,GZ8,GZ8-顺德陈添记,Leg2-DT：冻冰冰,113.2416312,23.11471493
90,GZ8,GZ8-永庆坊活版印刷体验馆,Leg2-RB：谁有火眼金睛？,113.2373824,23.1151073
90,GZ8,GZ8-多宝古坊,Leg2-PS：最后两支到达中继站的队伍淘汰！,113.238596,23.11656906
90,GZ8,GZ8-粤海仰忠汇乐权桌球,Leg3-RB：谁想一杆清台？,113.2698716,23.11964129
90,GZ8,GZ8-都市观光旅游双层巴士车站,Leg3-RI,113.2699524,23.11893449
90,GZ8,GZ8-广州鲁迅纪念馆,Leg3-DT：朗读 或 装订,113.2775465,23.12425079
90,GZ8,GZ8-广州农民运动讲习社旧址,Leg3-PS：最后两支到达中继站的队伍被淘汰！,113.2764015,23.12684313
90,GZ8,GZ8-天河体育中心5号门,Leg4-RB：谁想参加运动会？,113.325747,23.13500748
90,GZ8,GZ8-宜家家居,Leg4-RI：根据所提供的照片，在宜家家居找到并记忆对应商品的相关信息。记忆完毕后回到入口处，回答工作人员所提出的问题。,113.3260632,23.14626604
90,GZ8,GZ8-广州东站瀑布景观,Leg4-终极任务：回忆今天比赛全程，在不看已有线索和笔记的情况下，完成题目，正确无误后即可获取下一线索。,113.3243925,23.14614228
90,GZ8,GZ8-广州东站空中花园,GZ8终点,113.3250055,23.14668104
90,GZ8,GZ8-万绿湖鱼味馆,"GZ8完美结束后,大部分参赛选手和工作人员聚餐的饭店",113.3235569,23.14838685
91,WH3,WH3-解放公园,WH3起点,114.3050646,30.60797783
91,WH3,WH3-古德寺,喂鸽子任务又又又又商了。鸽子生前也是体面动物，大家上柱香再走吧。,114.3074711,30.61857174
91,WH3,WH3-盘龙城遗址公园,没有开门的公园，选手们在停车场完成了黏土模型任务。,114.260876,30.69479042
91,WH3,WH3-武汉规划展示馆,DT:笑容/面貌 FBH在这里只剩下了笑容,114.294727,30.65946375
91,WH3,WH3-汉口城市广场,EP1终点，麦当劳汉堡PK任务,114.3056626,30.65351923
91,WH3,WH3-汉口江滩茵苑拾梦,桌上足球对抗，选手们在这里迎来联合,114.3165227,30.60788333
91,WH3,WH3-武汉生物工程学院,在山寨长城上进行的计算器模拟任务,114.5233448,30.71393461
91,WH3,WH3-武湖滨江公园,比华山开锁野鸡130倍的武湖开锁 选手们一秒通过,114.4000668,30.69295575
91,WH3,WH3-中国武钢博物馆,DT：物理/化学,114.4055598,30.63054352
91,WH3,WH3-南干渠游园,EP2终点,114.4033382,30.62535165
91,WH3,WH3-紫阳公园,EP3起点,114.3048713,30.53386619
91,WH3,WH3-起义门,DT:谈古/论今,114.3073119,30.52566358
91,WH3,WH3-陈友谅墓,黄豆碾磨任务,114.2957142,30.54550976
91,WH3,WH3-曾记豆皮大王,豆皮卖完了 选手们在旁边的烧卖店解决了午饭,114.2475294,30.55135545
91,WH3,WH3-武汉动物园,RB:五禽戏,114.2451758,30.54550524
91,WH3,WH3-武汉国际博览中心A馆,EP3终点,114.240235,30.50434037
91,WH3,WH3-辛亥首义烈士陵园(球场路),线索标注的EP4首个地点,114.2942926,30.59764632
91,WH3,WH3-辛亥首义烈士陵园(利济北路),EP4真实第一个任务点 选手们在这里按照时间间隔重新出发,114.2708999,30.57230027
91,WH3,WH3-硚口公园,购物街回忆任务,114.2571903,30.56970912
91,WH3,WH3-武汉中心,城市飞奔武汉赛第三季终点,114.2449082,30.59455298
92,SH23,SH23-梅陇城广场,2018.10.3-5 起点线任务：在50个塞着纸条的气球中找到印有不同字的四个纸条，组成“枫泾牌坊”四个字。取出纸条的方式不限。,121.4062562,31.13011347
92,SH23,SH23-梅陇汽车站,LEG1 选手们要从这里乘坐枫梅线前往枫泾，在上海赛首次解锁金山区。,121.4129246,31.14134378
92,SH23,SH23-枫泾牌楼,路障：谁是街头艺术家？选手们需要根据照片，在枫泾古镇寻找8幅法国艺术家Julien Seth Malland的涂鸦作品中的任意6幅。找到后前往吴越界记碑提交。,121.0151841,30.88432594
92,SH23,SH23-枫泾古镇吴越界记碑,枫泾寻画任务提交点,121.0146514,30.8865707
92,SH23,SH23-枫泾'古镇小吃',选手需要购买两个大肉粽带到施王庙……,121.0159811,30.88817717
92,SH23,SH23-枫泾施王庙,……到施王庙然后把之前买的粽子吃掉！,121.0177412,30.88989502
92,SH23,SH23-上海非遗文化小镇,【绕道：京剧/皮影】京剧：制作京剧人物纽扣画。皮影：为皮影人物涂色。,121.0139923,30.90976165
92,SH23,SH23-金山农民画村,第一赛段终点。本赛段是双倍长赛段，第二赛段立即开始！,121.0192152,30.92245232
92,SH23,SH23-陈云纪念馆,第二赛段。选手们要在展厅中找到10句陈云语录，将这些语录根据时间顺序进行排序。,121.0438793,31.00678922
92,SH23,SH23-陈云故居,陈云故居就是陈云故里景点的出口~,121.0432115,31.00713026
92,SH23,SH23-练塘茭白叶编织体验馆,一边倒的绕道之「编」。每组选手需要跟着阿婆学做5个茭白叶手环。所有13组都完成了此任务。わかります！,121.0433434,31.00741797
92,SH23,SH23-练塘算盘文化馆,只有两组问津也最终放弃的绕道「算」。大家在比赛中都不怎么想动脑子……,121.0437806,31.00766118
92,SH23,SH23-颜安小学,快进：用卡林巴琴弹奏一首《同桌的你》。仅有一组来挑战，最终放弃。,121.0470041,31.00916906
92,SH23,SH23-朱家角新角里广场,路障：谁更热爱好声音？领取点。进行任务的队员要用笛子吹一曲《菊花台》,121.0575737,31.10931575
92,SH23,SH23-朱家角银杏广场,吹笛子任务进行点。,121.0556207,31.10897168
92,SH23,SH23-珠溪园,第二赛段终点。,121.0610928,31.10953874
92,SH23,SH23-如家酒店（青安路店）,DAY2起点,121.1176434,31.15249158
92,SH23,SH23-曲水园,选手要找到上海五大园林之一的曲水园。,121.1138753,31.1482733
92,SH23,SH23-汉通宾馆,选手们要来到幕后的宾馆，动手制作冰皮月饼,121.1128528,31.15004356
92,SH23,SH23-夏阳湖,第三赛段 对抗：飞镖,121.1359836,31.15037197
92,SH23,SH23-青浦博物馆,路障：谁想当镇长？数出水文化馆中「青浦古城镇」沙盘内公有桥梁的总数。,121.1350463,31.15112899
92,SH23,SH23-崧泽遗址博物馆,路障：谁想当村长？参观展馆后回答简单问题,121.164635,31.1480618
92,SH23,SH23-米格天地（合生新天地）,双人任务：在粘土中挖掘恐龙碎片,121.2289303,31.15157247
92,SH23,SH23-青浦奥特莱斯,第三赛段终点,121.2283886,31.15653414
92,SH23,SH23-上海外国语大学图文信息中心,第四赛段 双人任务：印尼阿拉列-达布拉罕语地图逻辑推理,121.2253307,31.04699087
92,SH23,SH23-广富林遗址公园黑渡口茶室,路障：谁是翰林学士？头像和人物生平记忆配对,121.2002687,31.06045767
92,SH23,SH23-泰晤士小镇爱心广场,英伦风情绕道：黑白棋残局/天主堂拼图,121.1944982,31.0338967
92,SH23,SH23-松江新城地铁站,第四赛段终点,121.230672,31.03071542
92,SH23,SH23-格林豪泰（松江新城店）,DAY3起点,121.2464334,31.04616362
92,SH23,SH23-思鲈园,路障：谁能得道升仙？照壁图片与实景找茬,121.2214583,31.00602241
92,SH23,SH23-庙前街牌坊,路障：谁喜欢货比三家？根据配料表找出五种零食/饮料/调味品,121.2335413,31.00649382
92,SH23,SH23-沃尔玛（松江庙前街）,货比三家任务地,121.2345197,31.00530081
92,SH23,SH23-云间第一楼,绕道：高大上/接地气领取点,121.2447192,31.00725331
92,SH23,SH23-方塔园,绕道之「高大上」：制作埃菲尔铁塔金属拼插模型,121.2459985,31.00672811
92,SH23,SH23-袜子弄北内路绿地,绕道之「接地气」：制作袜子娃娃,121.2416092,31.01218774
